id;date_created;date_updated;kcell_as;kcell_ip;provider_as;provider_ip;service;service_capacity;service_type_catalog_id;service_type_id;status;vlan ;vpn_number;vpn_termination_point_2;port_id
1448;29/06/2023;29/06/2023;29355;10.1.36.254;9198;10.1.36.253;L3;150;83;7;Active;653;VPN2126;320;320
1449;29/06/2023;29/06/2023;29355;10.255.240.78;9198;10.255.240.77;L3;1;83;16;Active;224;VPN1534;320;320
1450;29/06/2023;29/06/2023;29355;10.1.31.54;9198;10.1.31.53;L3;2;83;1;Active;300;VPN1331;321;321
1451;29/06/2023;29/06/2023;29355;10.1.31.58;9198;10.1.31.57;L3;53;83;11;Active;301;VPN1332;321;321
1452;29/06/2023;29/06/2023;29355;10.1.31.62;9198;10.1.31.61;L3;1;83;17;Active;303;VPN1363;321;321
1453;29/06/2023;29/06/2023;29355;10.1.31.66;9198;10.1.31.65;L3;1;83;16;Active;302;VPN1333;321;321
1454;29/06/2023;29/06/2023;29355;10.1.38.174;;10.1.38.173;L3;2;83;1;Ordered;;;322;322
1455;29/06/2023;29/06/2023;29355;10.1.27.158;9198;10.1.27.157;L3;261;83;7;Active;701;VPN0923;322;322
1456;29/06/2023;29/06/2023;29355;10.1.2.118;9198;10.1.2.117;L3;92;83;11;Active;699;VPN0417;322;322
1457;29/06/2023;29/06/2023;29355;10.1.2.62;9198;10.1.2.61;L3;1;83;17;Active;700;VPN0418;322;322
1458;29/06/2023;29/06/2023;29355;10.1.0.214;9198;10.1.0.213;L3;333;83;7;Active;2458; VPN0897;323;323
1459;29/06/2023;29/06/2023;29355;10.1.30.214;9198;10.1.30.213;L3;6;83;1;Active;1946;VPN1428;323;323
1460;29/06/2023;29/06/2023;29355;10.1.0.170;9198;10.1.0.169;L3;290;83;11;Active;2455;VPN0388;323;323
1461;29/06/2023;29/06/2023;29355;10.1.0.174;9198;10.1.0.173;L3;1;83;17;Active;2456;VPN0389;323;323
1462;29/06/2023;29/06/2023;29355;10.1.37.158;9198;10.1.37.157;L3;2;83;16;Active;1981;VPN1368;323;323
1463;29/06/2023;29/06/2023;29355;10.1.28.222;9198;10.1.28.221;L3;10;83;1;Active;2415;VPN0894;317;317
1464;29/06/2023;29/06/2023;29355;10.1.28.230;9198;10.1.28.229;L3;417;83;11;Active;215;VPN1049;317;317
1465;29/06/2023;29/06/2023;29355;10.1.28.234;9198;10.1.28.233;L3;1;83;17;Active;216;VPN1050;317;317
1466;29/06/2023;29/06/2023;29355;10.1.35.158;9198;10.1.35.157;L3;494;83;7;Active;2414;VPN1692;317;317
1467;29/06/2023;29/06/2023;29355;10.1.29.30;9198;10.1.29.29;L3;24;83;11;Active;300;VPN1095;324;324
1468;29/06/2023;29/06/2023;29355;10.1.29.34;9198;10.1.29.33;L3;1;83;17;Active;301;VPN1096;324;324
1469;29/06/2023;29/06/2023;29355;10.1.27.22;9198;10.1.27.21;L3;4;83;1;Active;2285;VPN0749;325;325
1470;29/06/2023;29/06/2023;29355;10.1.27.26;9198;10.1.27.25;L3;86;83;11;Active;1815;VPN0750;325;325
1471;29/06/2023;29/06/2023;29355;10.1.27.30;9198;10.1.27.29;L3;1;83;17;Active;1814;VPN0751;325;325
1472;29/06/2023;29/06/2023;29355;10.1.31.14;9198;10.1.31.13;L3;2;83;1;Active;668;VPN1324;326;326
1473;29/06/2023;29/06/2023;29355;10.1.24.90;9198;10.1.24.89;L3;155;83;11;Active;666;VPN0474;326;326
1474;29/06/2023;29/06/2023;29355;10.1.24.94;9198;10.1.24.93;L3;1;83;17;Active;667;VPN0475;326;326
1475;29/06/2023;29/06/2023;29355;10.1.31.222;;10.1.31.221;L3;100;83;7;Ordered;;;326;326
1476;29/06/2023;29/06/2023;29355;10.1.35.246;9198;10.1.35.245;L3;1;83;17;Active;202;VPN1762;327;327
1477;29/06/2023;29/06/2023;29355;10.255.240.230;9198;10.255.240.229;L3;1;83;16;Active;203;VPN1763;327;327
1478;29/06/2023;29/06/2023;29355;10.1.29.6;9198;10.1.29.5;L3;4;83;1;Active;200; VPN1083;327;327
1479;29/06/2023;29/06/2023;29355;10.1.29.10;9198;10.1.29.9;L3;60;83;11;Active;201; VPN1084;327;327
1480;29/06/2023;29/06/2023;;10.5.117.81;;;L2;4;83;1;Active;2371;VPN1930;329;329
1481;29/06/2023;29/06/2023;;10.14.60.129;;;L2;50;83;11;Active;2372;VPN1931;329;329
1482;29/06/2023;29/06/2023;29355;10.1.5.82;9198;10.1.5.81;L3;4;83;1;Active;2807;VPN0899;328;328
1483;29/06/2023;29/06/2023;29355;10.1.5.94;9198;10.1.5.93;L3;289;83;7;Active;2802;VPN0902;328;328
1484;29/06/2023;29/06/2023;29355;10.1.5.86;9198;10.1.5.85;L3;40;83;11;Active;2803;VPN0900;328;328
1485;29/06/2023;29/06/2023;29355;10.1.5.90;9198;10.1.5.89;L3;1;83;17;Active;2804;VPN0901;328;328
1486;29/06/2023;29/06/2023;29355;10.1.35.62;9198;10.1.35.61;L3;2;83;19;Active;2809;VPN1212;328;328
1487;29/06/2023;29/06/2023;29355;10.1.29.174;9198;10.1.29.173;L3;4;83;1;Active;2658;VPN1492;330;330
1488;29/06/2023;29/06/2023;29355;10.1.28.226;9198;10.1.28.225;L3;57;83;11;Active;2423;VPN1493;330;330
1489;29/06/2023;29/06/2023;29355;10.1.29.178;9198;10.1.29.177;L3;1;83;17;Active;200;VPN1494;330;330
1490;29/06/2023;29/06/2023;29355;10.255.240.118;9198;10.255.240.117;L3;1;83;16;Active;2425;VPN1495;330;330
1491;29/06/2023;29/06/2023;65008;10.1.3.166;9198;10.1.3.165;L3;12;83;1;Active;583;VPN0133;331;331
1492;29/06/2023;29/06/2023;65008;10.1.24.194;9198;10.1.24.193;L3;180;83;7;Active;2571;VPN0521;331;331
1493;29/06/2023;29/06/2023;65008;10.1.24.130;9198;10.1.24.129;L3;128;83;11;Active;2382;VPN0132;331;331
1494;29/06/2023;29/06/2023;29355;10.1.30.130;9198;10.1.30.129;L3;256;83;7;Active;2007;VPN1209;332;332
1495;29/06/2023;29/06/2023;29355;10.1.30.122;9198;10.1.30.121;L3;331;83;11;Active;2005;VPN1207;332;332
1496;29/06/2023;29/06/2023;29355;10.1.30.126;9198;10.1.30.125;L3;1;83;17;Active;2006;VPN1208;332;332
1497;29/06/2023;29/06/2023;29355;10.1.30.82;9198;10.1.30.81;L3;10;83;1;Active;1645; VPN1156;333;333
1498;29/06/2023;29/06/2023;29355;10.1.30.86;9198;10.1.30.85;L3;50;83;11;Active;1647; VPN1158;333;333
1499;29/06/2023;29/06/2023;29355;10.1.30.90;9198;10.1.30.89;L3;1;83;17;Active;1646; VPN1157;333;333
1500;29/06/2023;29/06/2023;29355;10.1.26.166;64725;10.1.26.165;L3;20;83;1;Active;624;VPN0620;334;334
1501;29/06/2023;29/06/2023;29355;10.1.26.106;64725;10.1.26.105;L3;1112;83;7;Active;619;VPN0615;334;334
1502;29/06/2023;29/06/2023;29355;10.1.25.166;64725;10.1.25.165;L3;750;83;11;Active;626;VPN0716;334;334
1503;29/06/2023;29/06/2023;29355;10.1.26.110;64725;10.1.26.109;L3;1;83;17;Active;620;VPN0616;334;334
1504;29/06/2023;29/06/2023;29355;10.1.5.170;9198;10.1.5.169;L3;20;83;1;Active;401;VPN0799;335;335
1505;29/06/2023;29/06/2023;29355;10.1.5.174;9198;10.1.5.173;L3;550;83;7;Active;404;VPN0956;335;335
1506;29/06/2023;29/06/2023;29355;10.1.5.162;9198;10.1.5.161;L3;429;83;11;Active;403;VPN0797;335;335
1507;29/06/2023;29/06/2023;29355;10.1.5.166;9198;10.1.5.165;L3;1;83;17;Active;402;VPN0798;335;335
1508;29/06/2023;29/06/2023;29355;10.255.240.138;9198;10.255.240.137;L3;1;83;16;Active;2326;VPN1516;335;335
1509;29/06/2023;29/06/2023;29355;10.1.29.166;9198;10.1.29.165;L3;4;83;1;Active;200;VPN1395;337;337
1510;29/06/2023;29/06/2023;29355;10.1.34.118;9198;10.1.34.117;L3;57;83;11;Active;201;VPN1396;337;337
1511;29/06/2023;29/06/2023;29355;10.1.29.170;9198;10.1.29.169;L3;1;83;17;Active;202;VPN1397;337;337
1512;29/06/2023;29/06/2023;29355;10.1.36.246;9198;10.1.36.245;L3;150;83;7;Active;502;VPN2125;337;337
1513;29/06/2023;29/06/2023;29355;10.252.240.66;9198;10.252.240.65;L3;1;83;16;Active;203;VPN1398;337;337
1514;29/06/2023;29/06/2023;29355;10.1.30.30;9198;10.1.30.29;L3;4;83;1;Active;500;VPN1128;338;338
1515;29/06/2023;29/06/2023;29355;10.1.30.34;9198;10.1.30.33;L3;72;83;11;Active;502;VPN1130;338;338
1516;29/06/2023;29/06/2023;29355;10.1.30.38;9198;10.1.30.37;L3;1;83;17;Active;501;VPN1129;338;338
1517;29/06/2023;29/06/2023;29355;10.1.37.10;9198;10.1.37.9;L3;200;83;7;Active;504;VPN2170;338;338
1518;29/06/2023;29/06/2023;64728;10.1.27.174;9198;10.1.27.173;L3;115;83;7;Active;2584;VPN0931;339;339
1519;29/06/2023;29/06/2023;64728;10.1.1.58;9198;10.1.1.57;L3;94;83;11;Active;405;VPN0134;339;339
1520;29/06/2023;29/06/2023;64728;10.1.1.62;9198;10.1.1.61;L3;1;83;17;Active;406;VPN0135;339;339
1521;29/06/2023;29/06/2023;29355;10.1.27.34;9198;10.1.27.33;L3;4;83;1;Active;1898;VPN0740;340;340
1522;29/06/2023;29/06/2023;29355;10.1.27.38;9198;10.1.27.37;L3;53;83;11;Active;1899;VPN0741;340;340
1523;29/06/2023;29/06/2023;29355;10.1.27.42;9198;10.1.27.41;L3;1;83;17;Active;1896;VPN0742;340;340
1524;29/06/2023;29/06/2023;;10.5.117.17;;;L2;3;83;1;Active;2363;VPN1757;342;342
1525;29/06/2023;29/06/2023;;10.14.60.65;;;L2;50;83;11;Active;2364;VPN1758;342;342
1526;29/06/2023;29/06/2023;;10.255.245.113;;;L2;1;83;16;Active;2365;VPN1759;342;342
1527;29/06/2023;29/06/2023;65231;10.1.27.166;9198;10.1.27.165;L3;305;83;7;Active;2584;VPN0932;341;341
1528;29/06/2023;29/06/2023;65231;10.1.1.50;9198;10.1.1.49;L3;88;83;11;Active;3787;VPN0136;341;341
1529;29/06/2023;29/06/2023;65231;10.1.1.54;9198;10.1.1.53;L3;1;83;17;Active;3788;VPN0137;341;341
1530;29/06/2023;29/06/2023;29355;10.1.27.10;9198;10.1.27.9;L3;72;83;7;Active;1457;VPN0782;343;343
1531;29/06/2023;29/06/2023;29355;10.1.27.2;9198;10.1.27.1;L3;90;83;11;Active;1455;VPN0780;343;343
1532;29/06/2023;29/06/2023;29355;10.1.27.6;9198;10.1.27.5;L3;1;83;17;Active;1456;VPN0781;343;343
1533;29/06/2023;29/06/2023;29355;10.1.24.158;9198;10.1.24.157;L3;20;83;1;Active;1762;VPN0554;345;345
1534;29/06/2023;29/06/2023;29355;10.1.24.154;9198;10.1.24.153;L3;336;83;11;Active;1768;VPN0553;345;345
1535;29/06/2023;29/06/2023;29355;10.1.28.162;9198;10.1.28.161;L3;4;83;1;Active;300; VPN1027;336;336
1536;29/06/2023;29/06/2023;29355;10.1.28.166;9198;10.1.28.165;L3;49;83;11;Active;301; VPN1032;336;336
1537;29/06/2023;29/06/2023;29355;10.255.241.58;9198;10.255.241.57;L3;1;83;16;Active;1580;VPN2427;336;336
1538;29/06/2023;29/06/2023;29355;10.1.37.242;9198;10.1.37.241;L3;1;83;17;Ordered;;;336;336
1539;29/06/2023;29/06/2023;29355;10.1.36.222;9198;10.1.36.221;L3;4;83;1;Active;516;VPN2119;346;346
1540;29/06/2023;29/06/2023;29355;10.1.29.142;9198;10.1.29.141;L3;37;83;11;Active;2127;VPN1524;346;346
1541;29/06/2023;29/06/2023;29355;10.1.29.146;9198;10.1.29.145;L3;1;83;17;Active;2128;VPN1525;346;346
1542;29/06/2023;29/06/2023;29355;10.1.36.226;9198;10.1.36.225;L3;50;83;7;Active;515;VPN2118;346;346
1543;29/06/2023;29/06/2023;65008;10.1.3.162;9198;10.1.3.161;L3;8;83;1;Active;1655;VPN0147;347;347
1544;29/06/2023;29/06/2023;65008;10.1.3.158;9198;10.1.3.157;L3;49;83;11;Active;1654;VPN0146;347;347
1545;29/06/2023;29/06/2023;29355;10.1.29.242;64726;10.1.29.241;L3;120;83;11;Active;3656;VPN1151;400;400
1546;29/06/2023;29/06/2023;29355;10.1.29.246;64726;10.1.29.245;L3;1;83;17;Active;3657;VPN1152;400;400
1547;29/06/2023;29/06/2023;29355;10.254.240.98;9198;10.254.240.97;L3;1;83;16;Active;3409;VPN1308;400;400
1548;29/06/2023;29/06/2023;29355;10.1.37.2;;10.1.37.1;L3;250;83;7;Ordered;;;400;400
1549;29/06/2023;29/06/2023;29355;10.1.37.6;;10.1.37.5;L3;5;83;1;Ordered;;;400;400
1550;29/06/2023;29/06/2023;29355;10.1.38.170;;10.1.38.169;L3;1;83;1;Ordered;;;401;401
1551;29/06/2023;29/06/2023;29355;10.1.26.130;65321;10.1.26.129;L3;84;83;7;Active;1914;VPN0619;401;401
1552;29/06/2023;29/06/2023;29355;10.1.2.90;65321;10.1.2.89;L3;229;83;11;Active;588;VPN0378;401;401
1553;29/06/2023;29/06/2023;29355;10.1.2.94;65321;10.1.2.93;L3;1;83;17;Active;589;VPN0379;401;401
1554;29/06/2023;29/06/2023;29355;10.1.31.22;9198;10.1.31.21;L3;57;83;11;Active;1877;VPN1314;396;396
1555;29/06/2023;29/06/2023;29355;10.1.31.26;9198;10.1.31.25;L3;2;83;17;Active;1888;VPN1315;396;396
1556;29/06/2023;29/06/2023;65001;10.1.4.214;9198;10.1.4.213;L3;15;83;1;Active;457;VPN0413;397;397
1557;29/06/2023;29/06/2023;65001;10.1.26.30;9198;10.1.26.29;L3;515;83;7;Active;307;VPN0592;397;397
1558;29/06/2023;29/06/2023;65001;10.1.4.178;9198;10.1.4.177;L3;146;83;11;Active;202;VPN0193;397;397
1559;29/06/2023;29/06/2023;65001;10.1.26.26;9198;10.1.26.25;L3;5;83;17;Active;302;VPN0593;397;397
1560;29/06/2023;29/06/2023;65001;10.255.240.26;9198;10.255.240.25;L3;1;83;16;Active;695;VPN1355;397;397
1561;29/06/2023;29/06/2023;29355;10.1.28.210;9198;10.1.28.209;L3;1000;83;7;Active;920;VPN1323;398;398
1562;29/06/2023;29/06/2023;29355;10.1.6.250;9198;10.1.6.249;L3;650;83;11;Active;554;VPN0332;398;398
1563;29/06/2023;29/06/2023;29355;10.1.6.254;9198;10.1.6.253;L3;1;83;17;Active;555;VPN0333;398;398
1564;29/06/2023;29/06/2023;29355;10.1.36.82;9198;10.1.36.81;L3;10;83;1;Active;557;VPN1902;398;398
1565;29/06/2023;29/06/2023;29355;10.1.25.142;9198;10.1.25.141;L3;203;83;7;Active;925;VPN0705;399;399
1566;29/06/2023;29/06/2023;29355;10.1.25.134;9198;10.1.25.133;L3;703;83;11;Active;915;VPN0703;399;399
1567;29/06/2023;29/06/2023;29355;10.1.25.138;9198;10.1.25.137;L3;1;83;17;Active;920;VPN0704;399;399
1568;29/06/2023;29/06/2023;29355;10.1.28.206;9198;10.1.28.205;L3;394;83;7;Active;816;VPN1039;402;402
1569;29/06/2023;29/06/2023;29355;10.1.25.126;9198;10.1.25.125;L3;90;83;11;Active;815;VPN0701;402;402
1570;29/06/2023;29/06/2023;29355;10.1.25.130;9198;10.1.25.129;L3;1;83;17;Active;820;VPN0702;402;402
1571;29/06/2023;29/06/2023;65008;10.1.3.154;9198;10.1.3.153;L3;12;83;1;Active;261;VPN0195;404;404
1572;29/06/2023;29/06/2023;65008;10.1.24.190;9198;10.1.24.189;L3;130;83;7;Active;2121;VPN0520;404;404
1573;29/06/2023;29/06/2023;65008;10.1.3.138;9198;10.1.3.137;L3;98;83;11;Active;260;VPN0194;404;404
1574;29/06/2023;29/06/2023;;10.5.99.33;;;L2;15;83;1;Active;2308;VPN1431;405;405
1575;29/06/2023;29/06/2023;;10.14.121.33;;;L2;151;83;11;Active;2309;VPN1432;405;405
1576;29/06/2023;29/06/2023;65345;10.1.5.98;9198;10.1.5.97;L3;20;83;1;Active;553 ;VPN0582;406;406
1577;29/06/2023;29/06/2023;65345;10.1.26.70;9198;10.1.26.69;L3;710;83;7;Active;2431;VPN0606;406;406
1578;29/06/2023;29/06/2023;65345;10.1.4.98;9198;10.1.4.97;L3;295;83;11;Active;2427;VPN0204;406;406
1579;29/06/2023;29/06/2023;65345;10.1.25.58;9198;10.1.25.57;L3;1;83;17;Active;3057;VPN0690;406;406
1580;29/06/2023;29/06/2023;65345;10.255.240.166;9198;10.255.240.165;L3;1;83;16;Active;2520;VPN1629;406;406
1581;29/06/2023;29/06/2023;29355;10.1.28.22;9198;10.1.28.21;L3;20;83;1;Active;2348; VPN0970;403;403
1582;29/06/2023;29/06/2023;29355;10.1.4.54;9198;10.1.4.53;L3;521;83;7;Active;612;VPN0681;403;403
1583;29/06/2023;29/06/2023;29355;10.1.28.26;9198;10.1.28.25;L3;115;83;11;Active;2355; VPN0971;403;403
1584;29/06/2023;29/06/2023;29355;10.1.4.50;9198;10.1.4.49;L3;1;83;17;Active;1550;VPN0689;403;403
1585;29/06/2023;29/06/2023;29355;10.255.240.142;9198;10.255.240.141;L3;1;83;16;Active;3101;VPN1513;403;403
1586;29/06/2023;29/06/2023;65233;10.1.26.174;9198;10.1.26.173;L3;20;83;1;Active;395;VPN0625;408;408
1587;29/06/2023;29/06/2023;65233;10.1.6.126;9198;10.1.6.125;L3;2332;83;7;Active;295;VPN0715;408;408
1588;29/06/2023;29/06/2023;65233;10.1.6.130;64724;10.1.6.129;L3;899;83;11;Active;292;VPN0202;408;408
1589;29/06/2023;29/06/2023;65233;10.1.6.134;64724;10.1.6.133;L3;1;83;17;Active;293;VPN0203;408;408
1590;29/06/2023;29/06/2023;65233;10.254.240.42;64724;10.254.240.41;L3;2;83;16;Active;298;VPN1689;408;408
1591;29/06/2023;29/06/2023;;10.5.116.209;;;L2;4;83;1;Active;2351;VPN1672;409;409
1592;29/06/2023;29/06/2023;;10.14.45.145;;;L2;50;83;11;Active;2352;VPN1673;409;409
1593;29/06/2023;29/06/2023;;10.255.244.241;;;L2;1;83;16;Active;2353;VPN1674;409;409
1594;29/06/2023;29/06/2023;;10.14.121.160/28;;;L2;40;83;11;Active;2375;VPN1876;407;407
1595;29/06/2023;29/06/2023;29355;10.1.34.110;9198;10.1.34.109;L3;2;83;1;Active;584;VPN1233;410;410
1596;29/06/2023;29/06/2023;29355;10.1.28.78;9198;10.1.28.77;L3;312;83;7;Active;581;VPN0998;410;410
1597;29/06/2023;29/06/2023;29355;10.1.28.70;9198;10.1.28.69;L3;537;83;11;Active;579;VPN0996;410;410
1598;29/06/2023;29/06/2023;29355;10.1.28.74;9198;10.1.28.73;L3;1;83;17;Active;580;VPN0907;410;410
1599;29/06/2023;29/06/2023;;10.5.99.65;;;L2;3;83;1;Active;2314;VPN1469;411;411
1600;29/06/2023;29/06/2023;65233;10.1.26.82;64726;10.1.26.81;L3;425;83;7;Active;957;VPN0610;393;393
1601;29/06/2023;29/06/2023;65233;10.1.6.162;64726;10.1.6.161;L3;1070;83;11;Active;451;VPN0206;393;393
1602;29/06/2023;29/06/2023;65233;10.1.34.202;64726;10.1.34.201;L3;12;83;1;Active;959;VPN1441;393;393
1603;29/06/2023;29/06/2023;65233;10.1.6.166;64726;10.1.6.165;L3;1;83;17;Active;450;VPN0205;393;393
1604;29/06/2023;29/06/2023;;;;;L2;200;83;45;Active;2382;VPN1911;394;394
1605;29/06/2023;29/06/2023;;;;;L2;200;83;46;Active;2383;VPN1912;394;394
1606;29/06/2023;29/06/2023;29355;10.1.31.230;;10.1.31.229;L3;10;83;1;Ordered;;;412;412
1607;29/06/2023;29/06/2023;29355;10.1.31.234;;10.1.31.233;L3;50;83;11;Ordered;;;412;412
1608;29/06/2023;29/06/2023;29355;10.1.31.86;9198;10.1.31.85;L3;2;83;1;Ordered;2443;VPN1805;413;413
1609;29/06/2023;29/06/2023;29355;10.1.31.94;9198;10.1.31.93;L3;150;83;7;Ordered;2442;VPN1804;413;413
1610;29/06/2023;29/06/2023;29355;10.1.31.90;9198;10.1.31.89;L3;200;83;11;Ordered;2441;VPN1803;413;413
1611;29/06/2023;29/06/2023;29355;10.1.31.98;9198;10.1.31.97;L3;2;83;17;Ordered;2440;VPN1802;413;413
1612;29/06/2023;29/06/2023;;10.0.214.33;;;L2;10;83;34;Active;2336;VPN1698;414;414
1613;29/06/2023;29/06/2023;;10.5.5.241;;;L2;8;83;1;Active;2337;VPN1699;414;414
1614;29/06/2023;29/06/2023;;10.14.82.97;;;L2;115;83;11;Active;2339;VPN1701;414;414
1615;29/06/2023;29/06/2023;;10.192.98.193;;;L2;380;83;7;Active;2338;VPN1700;414;414
1616;29/06/2023;29/06/2023;;10.196.98.193;;;L2;1;83;44;Active;2340;VPN1702;414;414
1617;29/06/2023;29/06/2023;;10.13.82.97;;;L2;1;83;17;Active;2341;;414;414
1618;29/06/2023;29/06/2023;;10.255.243.1;;;L2;1;83;16;Active;50;;414;414
1619;29/06/2023;29/06/2023;29355;10.255.240.206;9198;10.255.240.205;L3;1;83;16;Active;2594;VPN1771;415;415
1620;29/06/2023;29/06/2023;29355;10.1.5.46;9198;10.1.5.45;L3;10;83;1;Active;2589;VPN0493;415;415
1621;29/06/2023;29/06/2023;29355;10.1.26.46;9198;10.1.26.45;L3;627;83;7;Active;2486;VPN0594;415;415
1622;29/06/2023;29/06/2023;29355;10.1.5.42;9198;10.1.5.41;L3;250;83;11;Active;2588;VPN0492;415;415
1623;29/06/2023;29/06/2023;29355;10.1.26.42;9198;10.1.26.41;L3;1;83;17;Active;2487;VPN0595;415;415
1624;29/06/2023;29/06/2023;65242;10.0.215.18;;10.0.215.17;L3;4;83;30;Ordered;;;416;416
1625;29/06/2023;29/06/2023;65242;10.1.2.162;9198;10.1.2.161;L3;136;83;11;Active;1001;VPN0211;416;416
1626;29/06/2023;29/06/2023;65242;10.0.211.74;9198;10.0.211.73;L3;20;83;19;Active;1006;VPN0444;416;416
1627;29/06/2023;29/06/2023;65242;10.1.2.166;9198;10.1.2.165;L3;5;83;29;Active;1002;VPN0212;416;416
1628;29/06/2023;29/06/2023;65242;10.1.24.74;9198;10.1.24.73;L3;60;83;7;Active;1003;VPN0457;416;416
1629;29/06/2023;29/06/2023;65242;10.1.27.206;9198;10.1.27.205;L3;284;83;7;Active;2017;VPN0943;417;417
1630;29/06/2023;29/06/2023;65242;10.1.24.162;9198;10.1.24.161;L3;220;83;11;Active;1004;VPN0506;417;417
1631;29/06/2023;29/06/2023;65242;10.1.24.166;9198;10.1.24.165;L3;1;83;17;Active;1005;VPN0507;417;417
1632;29/06/2023;29/06/2023;65242;10.1.26.74;9198;10.1.26.73;L3;210;83;7;Active;1158;VPN0607;348;348
1633;29/06/2023;29/06/2023;65242;10.1.2.34;9198;10.1.2.33;L3;630;83;11;Active;1015;VPN0148;348;348
1634;29/06/2023;29/06/2023;65242;10.252.240.38;9198;10.252.240.37;L3;20;83;16;Active;1901;VPN1248;348;348
1635;29/06/2023;29/06/2023;65242;10.0.211.26;9198;10.0.211.25;L3;220;83;19;Active;2376;VPN0330;348;348
1636;29/06/2023;29/06/2023;65242;10.1.2.38;9198;10.1.2.37;L3;5;83;29;Active;1016;VPN0149;348;348
1637;29/06/2023;29/06/2023;29355;10.1.25.14;9198;10.1.25.13;L3;141;83;11;Active;444;VPN0657;349;349
1638;29/06/2023;29/06/2023;29355;10.1.25.18;9198;10.1.25.17;L3;1;83;17;Active;445;VPN0658;349;349
1639;29/06/2023;29/06/2023;29355;10.1.30.178;9198;10.1.30.177;L3;20;83;32;Active;2125;VPN1270;349;349
1640;29/06/2023;29/06/2023;29355;10.1.30.58;9198;10.1.30.57;L3;4;83;1;Active;300;VPN1506;350;350
1641;29/06/2023;29/06/2023;29355;10.1.30.62;9198;10.1.30.61;L3;64;83;11;Active;301;VPN1507;350;350
1642;29/06/2023;29/06/2023;29355;10.1.30.66;9198;10.1.30.65;L3;1;83;17;Active;302;VPN1508;350;350
1643;29/06/2023;29/06/2023;29355;10.1.30.150;9198;10.1.30.149;L3;72;83;7;Active;1487;VPN2108;350;350
1644;29/06/2023;29/06/2023;29355;10.255.240.98;9198;10.255.240.97;L3;1;83;16;Active;303;VPN1509;350;350
1645;29/06/2023;29/06/2023;29355;10.1.5.226;9198;10.1.5.225;L3;5;83;1;Active;1221;VPN0982;351;351
1646;29/06/2023;29/06/2023;29355;10.1.5.230;9198;10.1.5.229;L3;202;83;11;Active;1220;VPN0981;351;351
1647;29/06/2023;29/06/2023;29355;10.1.5.234;9198;10.1.5.233;L3;1;83;17;Active;1222;VPN0983;351;351
1648;29/06/2023;29/06/2023;29355;10.1.38.106;9198;10.1.38.105;L3;150;83;7;Ordered;1135; VPN0321;351;351
1649;29/06/2023;29/06/2023;29355;10.255.240.254;9198;10.255.240.253;L3;1;83;16;Active;2214;VPN1939;351;351
1650;29/06/2023;29/06/2023;29355;10.1.4.230;9198;10.1.4.229;L3;8;83;1;Active;2141;VPN0397;360;360
1651;29/06/2023;29/06/2023;29355;;9198;10.1.4.225;L3;90;83;11;Active;2143;VPN0398;360;360
1652;29/06/2023;29/06/2023;29355;10.0.211.78;9198;10.0.211.77;L3;10;83;19;Active;2694;VPN0462;360;360
1653;29/06/2023;29/06/2023;;10.5.117.177/28;;;L2;2;83;1;Active;2380;VPN2138;355;355
1654;29/06/2023;29/06/2023;;10.192.120.65/26 ;;;L2;40;83;7;Active;2403;VPN2140;355;355
1655;29/06/2023;29/06/2023;;10.14.48.145/28;;;L2;30;83;11;Active;2392;VPN2139;355;355
1656;29/06/2023;29/06/2023;;10.196.120.65/26 ;;;L2;1;83;44;Active;2404;VPN2141;355;355
1657;29/06/2023;29/06/2023;;10.13.48.145/28;;;L2;1;83;17;Active;2481;VPN2246;355;355
1658;29/06/2023;29/06/2023;29355;10.1.37.174;9198;10.1.37.173;L3;10;83;1;Ordered;2645;VPN2394;354;354
1659;29/06/2023;29/06/2023;29355;10.1.37.178;9198;10.1.37.177;L3;10;83;11;Ordered;2646;VPN2395;354;354
1660;29/06/2023;29/06/2023;29355;10.1.37.182;9198;10.1.37.181;L3;80;83;7;Ordered;2647;VPN2396;354;354
1661;29/06/2023;29/06/2023;29355;10.1.37.186;9198;10.1.37.185;L3;1;83;17;Ordered;2648;VPN2397;354;354
1662;29/06/2023;29/06/2023;29355;10.255.241.2;9198;10.255.241.1;L3;1;83;16;Ordered;2649;VPN2398;354;354
1663;29/06/2023;29/06/2023;29355;10.1.0.194;9198;10.1.0.193;L3;1500;83;7;Active;1836;VPN0523 ;356;356
1664;29/06/2023;29/06/2023;29355;10.1.0.154;9198;10.1.0.153;L3;337;83;11;Active;2461;VPN0366;356;356
1665;29/06/2023;29/06/2023;29355;10.1.0.158;64728;10.1.0.157;L3;1;83;17;Active;588;VPN0367;356;356
1666;29/06/2023;29/06/2023;65232;10.1.24.142;9198;10.1.24.141;L3;15;83;1;Active;2433;VPN0489;357;357
1667;29/06/2023;29/06/2023;65232;10.1.3.110;9198;10.1.3.109;L3;350;83;11;Active;1637;VPN0168;357;357
1668;29/06/2023;29/06/2023;29355;10.1.25.230;9198;10.1.25.229;L3;9;83;1;Active;438;VPN0777;358;358
1669;29/06/2023;29/06/2023;29355;10.1.25.226;9198;10.1.25.225;L3;147;83;11;Active;489;VPN0778;358;358
1670;29/06/2023;29/06/2023;29355;10.1.27.46;9198;10.1.27.45;L3;1;83;17;Active;491;VPN0779;358;358
1671;29/06/2023;29/06/2023;;10.14.121.225;;;L2;50;83;11;Active;2384;VPN1711;359;359
